,nb_reuse,tools,nb_own,list_own,nb_contrib,list_contrib,nb_wf,list_wf
616,2,"['SAMtools', 'FastQC']",2,"['nf-core', 'FAANG']",116,"['Mxrcon', 'sven1103', 'nf-core-bot', 'kevbrick', 'Midnighter', 'yuukiiwa', 'njspix', 'sofstam', 'nebfield', 'jemten', 'FriederikeHanssen', 'KevinMenden', 'yocra3', 'robsyme', 'stevekm', 'i-pletenev', 'andersgs', 'thanhleviet', 'santiagorevale', 'alneberg', 'apeltzer', 'kmurat1', 'lskatz', 'Erkison', 'tamara-hodgetts', 'charles-plessy', 'Darcy220606', 'gdevailly', 'noirot', 'rannick', 'colindaven', 'oschwengers', 'Jeremy1805', 'AntoniaSchuster', 'avantonder', 'klkeys', 'fmalmeida', 'suzannejin', 'riederd', 'sysbiocoder', 'ewels', 'grst', 'fullama', 'alexandregilardet', 'tamuanand', 'SPPearce', 'jinmingda', 'jianhong', 'pditommaso', 'hseabolt', 'SusiJo', 'mjakobs', 'lassefolkersen', 'chris-cheshire', 'FloWuenne', 'maxulysse', 'Mark-S-Hill', 'ajodeh-juma', 'kaurravneet4123', 'sruthipsuresh', 'ljmesi', 'subwaystation', 'sguizard', 'louperelo', 'c-mertes', 'mashehu', 'jfy133', 'candiceh08', 'alesssia', 'spficklin', 'Emiller88', 'rpetit3', 'JoseEspinosa', 'antunderwood', 'd4straub', 'Danilo2771', 'projectoriented', 'nvk747', 'bunop', 'fbdtemme', 'mjcipriano', 'sateeshperi', 'MillironX', 'muffato', 'Gwennid', 'piotr-faba-ardigen', 'ramprasadn', 'ntoda03', 'Hammarn', 'sidorov-si', 'kojix2', 'GCJMackenzie', 'nickhsmith', 'MGordon09', 'emnilsson', 'heuermh', 'mahesh-panchal', 'aleksandrabliznina', 'abhi18av', 'maxibor', 'Jani-94', 'pericsson', 'phue', 'lescai', 'annacprice', 'RHReynolds', 'praveenraj2018', 'bjohnnyd', 'FelixKrueger', 'jfnavarro', 'BatoolMM', 'ggabernet', 'sima-r', 'arontommi', 'drpatelh', 'erikrikarddaniel']",2,"['GSM-pipeline', 'modules']"
617,2,['FeatureCounts'],2,"['nf-core', 'FAANG']",116,"['Mxrcon', 'sven1103', 'nf-core-bot', 'kevbrick', 'Midnighter', 'yuukiiwa', 'njspix', 'sofstam', 'nebfield', 'jemten', 'FriederikeHanssen', 'KevinMenden', 'yocra3', 'robsyme', 'stevekm', 'i-pletenev', 'andersgs', 'thanhleviet', 'santiagorevale', 'alneberg', 'apeltzer', 'kmurat1', 'lskatz', 'Erkison', 'tamara-hodgetts', 'charles-plessy', 'Darcy220606', 'gdevailly', 'noirot', 'rannick', 'colindaven', 'oschwengers', 'Jeremy1805', 'AntoniaSchuster', 'avantonder', 'klkeys', 'fmalmeida', 'suzannejin', 'riederd', 'sysbiocoder', 'ewels', 'grst', 'fullama', 'alexandregilardet', 'tamuanand', 'SPPearce', 'jinmingda', 'jianhong', 'pditommaso', 'hseabolt', 'SusiJo', 'mjakobs', 'lassefolkersen', 'chris-cheshire', 'FloWuenne', 'maxulysse', 'Mark-S-Hill', 'ajodeh-juma', 'kaurravneet4123', 'sruthipsuresh', 'ljmesi', 'subwaystation', 'sguizard', 'louperelo', 'c-mertes', 'mashehu', 'jfy133', 'candiceh08', 'alesssia', 'spficklin', 'Emiller88', 'rpetit3', 'JoseEspinosa', 'antunderwood', 'd4straub', 'Danilo2771', 'projectoriented', 'nvk747', 'bunop', 'fbdtemme', 'mjcipriano', 'sateeshperi', 'MillironX', 'muffato', 'Gwennid', 'piotr-faba-ardigen', 'ramprasadn', 'ntoda03', 'Hammarn', 'sidorov-si', 'kojix2', 'GCJMackenzie', 'nickhsmith', 'MGordon09', 'emnilsson', 'heuermh', 'mahesh-panchal', 'aleksandrabliznina', 'abhi18av', 'maxibor', 'Jani-94', 'pericsson', 'phue', 'lescai', 'annacprice', 'RHReynolds', 'praveenraj2018', 'bjohnnyd', 'FelixKrueger', 'jfnavarro', 'BatoolMM', 'ggabernet', 'sima-r', 'arontommi', 'drpatelh', 'erikrikarddaniel']",2,"['GSM-pipeline', 'modules']"
618,1,['SAMtools'],1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
619,1,['MOFs'],1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
620,1,['MOFs'],1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
621,1,"['tmax', 'STAR']",1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
622,1,"['BaMM', 'STAR']",1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
623,1,['FeatureCounts'],1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
624,2,['GATK'],2,"['FAANG', 'sickle-in-africa']",23,"['maxulysse', 'arontommi', 'cguyomar', 'nf-core-bot', 'skrakau', 'malinlarsson', 'pcantalupo', 'lconde-ucl', 'peterwharrison', 'szilvajuhos', 'chelauk', 'sdjebali', 'FriederikeHanssen', 'lescai', 'adrlar', 'chbk', 'jfnavarro', 'olgabot', 'ggabernet', 'alneberg', 'davidmasp', 'apeltzer', 'jackmo375']",2,"['saw.sarek', 'analysis-TAGADA']"
625,1,['FastQC'],1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
626,2,['MultiQC'],2,"['FAANG', 'sickle-in-africa']",23,"['maxulysse', 'nf-core-bot', 'cguyomar', 'skrakau', 'malinlarsson', 'pcantalupo', 'lconde-ucl', 'apeltzer', 'peterwharrison', 'szilvajuhos', 'chelauk', 'sdjebali', 'FriederikeHanssen', 'lescai', 'adrlar', 'chbk', 'jfnavarro', 'olgabot', 'ggabernet', 'alneberg', 'davidmasp', 'arontommi', 'jackmo375']",2,"['saw.sarek', 'analysis-TAGADA']"
627,1,"['assemblyget', 'StringTie']",1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
628,1,['StringTie'],1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
629,1,['StringTie'],1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
630,1,['SAMtools'],1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
631,2,['SAMtools'],1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
632,1,"['SAMtools', 'SAMtools']",1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
633,1,['SAMtools'],1,['FAANG'],4,"['peterwharrison', 'chbk', 'cguyomar', 'sdjebali']",1,['analysis-TAGADA']
634,1,['ANGSD'],1,['FilipThorn'],1,['FilipThorn'],1,['nf-GL_popstructure']
635,1,['admixr'],1,['FilipThorn'],1,['FilipThorn'],1,['nf-GL_popstructure']
636,1,['FreeBayes'],1,['FilipThorn'],1,['FilipThorn'],1,['nf-variantcaller']
637,1,['BCFtools'],1,['FilipThorn'],1,['FilipThorn'],1,['nf-variantcaller']
638,1,"['BCFtools', 'VCFtools']",1,['FilipThorn'],1,['FilipThorn'],1,['nf-variantcaller']
639,1,['seqtk'],1,['FilipThorn'],1,['FilipThorn'],1,['nf_mito-mania']
640,1,['BWA'],1,['FilipThorn'],1,['FilipThorn'],1,['nf_mito-mania']
641,2,"['BWA', 'SAMtools', 'SAMtools']",2,"['FirasSadiyah', 'FilipThorn']",2,"['FirasSadiyah', 'FilipThorn']",2,"['nf_mito-mania', 'NF-Workflow']"
642,1,"['BWA', 'SAMtools', 'SAMtools']",1,['FilipThorn'],1,['FilipThorn'],1,['nf_mito-mania']
643,1,"['SAMtools', 'SAMtools']",1,['FilipThorn'],1,['FilipThorn'],1,['nf_mito-mania']
644,1,"['SAMtools', 'SAMtools']",1,['FilipThorn'],1,['FilipThorn'],1,['nf_mito-mania']
645,1,"['FreeBayes', 'VCFFilterJS']",1,['FilipThorn'],1,['FilipThorn'],1,['nf_mito-mania']
646,1,['SAMtools'],1,['FilipThorn'],1,['FilipThorn'],1,['nf_mito-mania']
647,1,"['BCFtools', 'BCFtools']",1,['FilipThorn'],1,['FilipThorn'],1,['nf_mito-mania']
648,1,['SAMtools'],1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
649,2,"['Bowtie', 'SAMtools', 'SAMtools', 'SAMtools']",2,"['FirasSadiyah', 'FredHutch']",2,"['FirasSadiyah', 'sminot']",2,"['NF-Workflow', 'PGAP-nf']"
650,1,['FastQC'],1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
651,1,['FastQC'],1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
652,1,"['HISAT2', 'SAMtools', 'SAMtools', 'SAMtools']",1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
653,1,"['SAMtools', 'SAMtools']",1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
654,1,"['BEDTools', 'BEDTools']",1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
655,2,['FeatureCounts'],2,"['FirasSadiyah', 'FredHutch']",2,"['FirasSadiyah', 'sminot']",2,"['VMAA', 'NF-Workflow']"
656,1,['BEDTools'],1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
657,1,"['SAMtools', 'SAMtools', 'SAMtools']",1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
658,1,"['BEDTools', 'bedGraphToBigWig']",1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
659,1,"['Picard', 'SAMtools']",1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
660,1,"['SAMtools', 'SAMtools', 'SAMtools', 'BEDTools']",1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
661,1,['FastQC'],1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
662,1,['FastQC'],1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
663,1,['FeatureCounts'],1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
664,1,"['SAMtools', 'BEDTools', 'SAMtools', 'SAMtools']",1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
665,1,"['Bowtie', 'SAMtools', 'SAMtools', 'SAMtools']",1,['FirasSadiyah'],1,['FirasSadiyah'],1,['NF-Workflow']
666,2,['genomes'],2,"['FischbachLab', 'kviljoen']",3,"['kviljoen', 'alesssia', 'sunitj']",2,"['nf-midas', 'fastq_QC']"
667,6,['ITSxpress'],3,"['FredHutch', 'laclac102', 'FischbachLab']",3,"['xingaulaglag', 'mzager', 'sunitj']",3,"['nf-midas', 'dvc-pipelines', 'ampliseq']"
668,5,['MultiQC'],2,"['laclac102', 'FischbachLab']",2,"['xingaulaglag', 'sunitj']",2,"['nf-midas', 'ampliseq']"
669,1,['FastQC'],1,['FischbachLab'],1,['sunitj'],1,['nf-readqc']
670,1,['MultiQC'],1,['FischbachLab'],1,['sunitj'],1,['nf-readqc']
671,1,['MetaPhlAn'],1,['FischbachLab'],2,"['xmeng', 'sunitj']",1,['nf-reads-profiler']
672,1,"['MetaPhlAn', 'Bowtie']",1,['FischbachLab'],2,"['xmeng', 'sunitj']",1,['nf-reads-profiler']
673,2,"['QIIME', 'QIIME']",2,"['ampatchlab', 'FischbachLab']",3,"['xmeng', 'stekaz', 'sunitj']",2,"['nf-reads-profiler', 'nf-dnaseq']"
674,1,['MultiQC'],1,['FischbachLab'],2,"['xmeng', 'sunitj']",1,['nf-reads-profiler']
675,1,['Cutadapt'],1,['FitzsimmonsCM'],1,['FitzsimmonsCM'],1,['RNAseq_Nextflow']
676,63,"['BCFtools', 'BCFtools']",52,"['nf-core', 'Genomic-Medicine-Linkoping', 'taltechnlp', 'bibo3', 'ebi-gene-expression-group', 'kaizhang', 'telatin', 'zamanianlab', 'dalmiaa', 'np-core', 'MaddalenaCella', 'Flomics', 'danielyao12', 'junyu-boston', 'hoelzer', 'evolbioinfo', 'markxiao', 'vibbits', 'brucemoran', 'gencorefacility', 'jvierstra', 'grbot', 'mblanche', 'Simontuk', 'nibscbioinformatics', 'lengfei5', 'MGordon09', 'bigmonty12', 'Ilchaffurin', 'PalMuc', 'seandavi', 'czbiohub', 'madhyastha', 'suzannejin', 'chelauk', 'GTK-lab', 'oxfordmmm', 'NBISweden', 'letaylor', 'IARCbioinfo', 'melnel000', 'connor-lab', 'laclac102', 'pblaney', 'wslh-bio', 'h3abionet', 'thanhleviet', 'cgpu', 'biocorecrg', 'ericaenjoy3', 'raonyguimaraes', 'mbradyneeley']",155,"['batson', 'rsuchecki', 'nf-core-bot', 'sven1103', 'danrlu', 'saramonzon', 'Galithil', 'Juke34', 'dalmiaa', 'kjsanger', 'sb10', 'kviljoen', 'ktrns', 'aanil', 'mikek498', 'gtuckerkellogg', 'pallolason', 'grbot', 'kaitlinchaung', 'dkj', 'Ichaffurin', 'Simontuk', 'mamanambiya', 'embatty', 'malinlarsson', 'seandavi', 'J35P312', 'LucileSol', 'chelauk', 'jemten', 'nick297', 'na399', 'FriederikeHanssen', 'KevinMenden', 'Sebastian-D', 'robsyme', 'pblaney', 'stevekm', 'thanhleviet', 'FredDodd6', 'royfrancis', 'jackkamm', 'alneberg', 'chloea31', 'apeltzer', 'stevin-wilson', 'mbradyneeley', 'mgcam', 'hoelzer', 'jordwil', 'marcelm', 'colindaven', 'waffle-iron', 'orionzhou', 'lengfei5', 'michieitel', 'amayer21', 'drejom', 'samlhao', 'JezSw', 'suzannejin', 'silviamorins', 'vezzi', 'ewels', 'grst', 'jcurado-flomics', 'fredericlemoine', 'kerimoff', 'adrlar', 'marchoeppner', 'jburos', 'mohammedkhalfan', 'pditommaso', 'kauralasoo', 'olgabot', 'davidmasp', 'raonyguimaraes', 'rfenouil', 'maxulysse', 'verku', 'kaizhang', 'telatin', 'ameintjes', 'kaurravneet4123', 'markxiao', 'neevor', 'mvanins', 'wheelern', 'aersoares81', 'pcantalupo', 'bigmonty12', 'bede', 'mashehu', 'a-lud', 'lpantano', 'vmikk', 'madhyastha', 'esteinig', 'senthil10', 'pinin4fjords', 'JoseEspinosa', 'BABS-STP1', 'd4straub', 'antunderwood', 'cgpu', 'ericaenjoy3', 'dfornika', 'pranathivemuri', 'bibo3', 'snafees', 'veeravalli', 'k-florek', 'AbigailShockey', 'paulklemm', 'MaddalenaCella', 'pontus', 'matrulda', 'brucemoran', 'MiguelJulia', 'Hammarn', 'ning-y', 'sofiahaglund', 'lucacozzuto', 'jvierstra', 'adigenova', 'm-bull', 'jun-wan', 'sb43', 'zxl124', 'skrakau', 'rivera10', 'aivo0', 'MGordon09', 'svarona', 'ac55-sanger', 'heuermh', 'nodrogluap', 'lconde-ucl', 'mahesh-panchal', 'nimarafati', 'alex-botzki', 'abhi18av', 'ErikaKvalem', 'ppericard', 'szilvajuhos', 'lescai', 'xingaulaglag', 'chuan-wang', 'jfnavarro', 'abotzki', 'ggabernet', 'cagescudero', 'arontommi', 'drpatelh', 'toniher']",58,"['BioNextflow', 'nextflow-example', 'pipelines-nextflow', 'SARS-CoV2_workflows', 'nf-unsplicedcds', 'joao-test', 'RNAseq-VC-nf', 'nf-core-conva', 'nextflow', 'peakCallingBenchmark', 'Sanders-workflows', 'modules', 'spriggan', 'nf-sicilian', 'Sarek_CBIO', 'booster-workflows', 'Pipeline-RBMS', 'nf-core-umipreprocessing', 'Sample_NF', 'nf-index', 'nf-core-example', 'ncov2019-artic-nf', 'viralrecon', 'est-asr-pipeline', 'mgp1000', 'nf_visium_kallisto', 'isl_refs_to_refgenie', 'nf-core-cmgd', 'test_nextflow_sarek', 'nextflow-awsbatch', 'PGP-UK-sarek', 'RNASeq_Pipeline', 'nf-core-buggybarcodes', 'gatk-nextflow-sample', 'nf-lcWGS-mapping-and-imputation', 'chipimputation_evaluate_chips', 'batch_somatic', 'popbom', 'nf-core-sarek', 'nf-gene-fusions', 'nf-workflows', 'sprint_covseq', 'TransPi', 'scATAC-benchmark', 'splicemotifs', 'mgnify-lr', 'gotree_usecase', 'ampliseq', 'qtlmap', 'sc2-illumina-pipeline', 'PRS-dev', 'rna_nf', 'nf-nanopore-assembly', 'nextflow-hello', 'rnaseq-editing', 'nf-proportionality', 'dicerna-rnaseq', 'RNAseq_kallisto']"
677,43,"['HISAT2', 'SAMtools']",35,"['nf-core', 'ampatchlab', 'Genomic-Medicine-Linkoping', 'bibo3', 'jyguo', 'zamanianlab', 'vibbits', 'np-core', 'junyu-boston', 'Flomics', 'danielyao12', 'brucemoran', 'evolbioinfo', 'gencorefacility', 'mblanche', 'nibscbioinformatics', 'lengfei5', 'MGordon09', 'dakehero', 'bigmonty12', 'Ilchaffurin', 'PalMuc', 'mashehu', 'czbiohub', 'madhyastha', 'chelauk', 'oxfordmmm', 'NBISweden', 'connor-lab', 'pblaney', 'thanhleviet', 'biocorecrg', 'ericaenjoy3', 'IARCbioinfo', 'mbradyneeley']",203,"['rsuchecki', 'Mxrcon', 'nf-core-bot', 'sven1103', 'saramonzon', 'Galithil', 'Juke34', 'kjsanger', 'sb10', 'kviljoen', 'ktrns', 'aanil', 'mikek498', 'dkj', 'Ichaffurin', 'Midnighter', 'kevbrick', 'embatty', 'malinlarsson', 'yuukiiwa', 'njspix', 'sofstam', 'nebfield', 'LucileSol', 'chelauk', 'jemten', 'nick297', 'na399', 'FriederikeHanssen', 'KevinMenden', 'yocra3', 'robsyme', 'pblaney', 'stevekm', 'i-pletenev', 'andersgs', 'thanhleviet', 'FredDodd6', 'royfrancis', 'santiagorevale', 'alneberg', 'chloea31', 'apeltzer', 'kmurat1', 'stevin-wilson', 'lskatz', 'mbradyneeley', 'Erkison', 'tamara-hodgetts', 'charles-plessy', 'Darcy220606', 'mgcam', 'jordwil', 'rannick', 'colindaven', 'oschwengers', 'orionzhou', 'lengfei5', 'michieitel', 'Jeremy1805', 'amayer21', 'AntoniaSchuster', 'avantonder', 'klkeys', 'drejom', 'samlhao', 'fmalmeida', 'vezzi', 'suzannejin', 'riederd', 'JezSw', 'sysbiocoder', 'silviamorins', 'ewels', 'grst', 'fullama', 'jcurado-flomics', 'fredericlemoine', 'alexandregilardet', 'adrlar', 'SPPearce', 'tamuanand', 'marchoeppner', 'mohammedkhalfan', 'jburos', 'jinmingda', 'jianhong', 'pditommaso', 'olgabot', 'hseabolt', 'SusiJo', 'mjakobs', 'davidmasp', 'lassefolkersen', 'm3hdad', 'chris-cheshire', 'rfenouil', 'FloWuenne', 'maxulysse', 'Mark-S-Hill', 'verku', 'jyguo', 'ajodeh-juma', 'kaurravneet4123', 'sruthipsuresh', 'ljmesi', 'mvanins', 'wheelern', 'subwaystation', 'aersoares81', 'sguizard', 'louperelo', 'c-mertes', 'pcantalupo', 'bigmonty12', 'bede', 'mashehu', 'a-lud', 'jfy133', 'lpantano', 'candiceh08', 'madhyastha', 'esteinig', 'senthil10', 'spficklin', 'Emiller88', 'rpetit3', 'JoseEspinosa', 'BABS-STP1', 'antunderwood', 'd4straub', 'Danilo2771', 'projectoriented', 'ericaenjoy3', 'bunop', 'mjcipriano', 'fbdtemme', 'sateeshperi', 'MillironX', 'stekaz', 'dfornika', 'pranathivemuri', 'muffato', 'bibo3', 'Gwennid', 'veeravalli', 'piotr-faba-ardigen', 'ramprasadn', 'ntoda03', 'paulklemm', 'matrulda', 'pontus', 'brucemoran', 'MiguelJulia', 'Hammarn', 'sofiahaglund', 'lucacozzuto', 'sidorov-si', 'adigenova', 'kojix2', 'm-bull', 'GCJMackenzie', 'jun-wan', 'zxl124', 'skrakau', 'sb43', 'rivera10', 'nickhsmith', 'MGordon09', 'svarona', 'emnilsson', 'ac55-sanger', 'heuermh', 'nodrogluap', 'lconde-ucl', 'mahesh-panchal', 'nimarafati', 'aleksandrabliznina', 'abhi18av', 'maxibor', 'ppericard', 'szilvajuhos', 'ErikaKvalem', 'alex-botzki', 'pericsson', 'phue', 'lescai', 'annacprice', 'RHReynolds', 'praveenraj2018', 'bjohnnyd', 'chuan-wang', 'jfnavarro', 'FelixKrueger', 'abotzki', 'BatoolMM', 'ggabernet', 'sima-r', 'cagescudero', 'arontommi', 'drpatelh', 'toniher', 'erikrikarddaniel']",38,"['BioNextflow', 'SARS-CoV2_workflows', 'pipelines-nextflow', 'nextflow', 'joao-test', 'RNAseq-VC-nf', 'nf-core-conva', 'Sanders-workflows', 'peakCallingBenchmark', 'purple-nf', 'modules', 'rnavar', 'booster-workflows', 'Pipeline-RBMS', 'ncov2019-artic-nf', 'viralrecon', 'mgp1000', 'nf_visium_kallisto', 'test_nextflow_sarek', 'RNASeq_Pipeline', 'nf-core-buggybarcodes', 'gatk-nextflow-sample', 'popbom', 'batch_somatic', 'nf-core-sarek', 'LGAflow', 'nf-workflows', 'nf-core_test', 'TransPi', 'splicemotifs', 'gotree_usecase', 'rna_nf', 'nf-nanopore-assembly', 'optitype', 'sc2-ngs-analysis', 'rnaseq-editing', 'nf-dnaseq', 'dicerna-rnaseq']"
678,34,['Bowtie'],29,"['nf-core', 'Genomic-Medicine-Linkoping', 'bibo3', 'k-florek', 'vibbits', 'np-core', 'Flomics', 'danielyao12', 'evolbioinfo', 'mageshwarm', 'IngoMue', 'adrodrzywolski', 'mblanche', 'nibscbioinformatics', 'lengfei5', 'MGordon09', 'dakehero', 'bigmonty12', 'PalMuc', 'chelauk', 'oxfordmmm', 'NBISweden', 'connor-lab', 'pblaney', 'thanhleviet', 'biocorecrg', 'IARCbioinfo', 'mbradyneeley', 'erikrikarddaniel']",85,"['nf-core-bot', 'saramonzon', 'Juke34', 'valleem', 'martinghunt', 'kjsanger', 'sb10', 'ktrns', 'mikek498', 'dkj', 'embatty', 'malinlarsson', 'LucileSol', 'chelauk', 'FriederikeHanssen', 'KevinMenden', 'pblaney', 'stevekm', 'thanhleviet', 'FredDodd6', 'ImaneLboukili', 'royfrancis', 'alneberg', 'apeltzer', 'stevin-wilson', 'mbradyneeley', 'evanfloden', 'mgcam', 'mageshwarm', 'oxfordfun', 'lengfei5', 'michieitel', 'tdelhomme', 'ewels', 'jcurado-flomics', 'fredericlemoine', 'adrlar', 'pditommaso', 'olgabot', 'davidmasp', 'maxulysse', 'verku', 'kaurravneet4123', 'IngoMue', 'adrodrzywolski', 'aersoares81', 'pcantalupo', 'bigmonty12', 'a-lud', 'esteinig', 'nalcala', 'JoseEspinosa', 'antunderwood', 'mfoll', 'dfornika', 'bibo3', 'k-florek', 'pontus', 'MiguelJulia', 'lucacozzuto', 'm-bull', 'rivera10', 'sb43', 'skrakau', 'MGordon09', 'svarona', 'ac55-sanger', 'nodrogluap', 'heuermh', 'lconde-ucl', 'mahesh-panchal', 'nimarafati', 'alex-botzki', 'ErikaKvalem', 'szilvajuhos', 'lescai', 'annacprice', 'jfnavarro', 'abotzki', 'ggabernet', 'cagescudero', 'arontommi', 'drpatelh', 'toniher', 'erikrikarddaniel']",29,"['BioNextflow', 'pipelines-nextflow', 'nextflow', 'joao-test', 'Sanders-workflows', 'nf-core-conva', 'nf-umap', 'peakCallingBenchmark', 'modules', 'ncov2019-artic-nf', 'viralrecon', 'qualimap-nf', 'mgp1000', 'nf_visium_kallisto', 'test_nextflow_sarek', 'RNASeq_Pipeline', 'nf-core-buggybarcodes', 'mirkwater', 'popbom', 'nf-core-sarek', 'LGAflow', 'TransPi', 'rnaseq_analysis_pipeline', 'preprocessing', 'gotree_usecase', 'nf-nanopore-assembly', 'magmap', 'rnaseq-editing', 'rnaseq-nf-magesh']"
679,1,['Prokka'],1,['FredHutch'],1,['sminot'],1,['AMGMA']
680,1,['Mgenome'],1,['FredHutch'],1,['sminot'],1,['AMGMA']
681,1,['Diamond'],1,['FredHutch'],1,['sminot'],1,['AMGMA']
682,1,['Diamond'],1,['FredHutch'],1,['sminot'],1,['AMGMA']
683,1,['AnnotationDbi'],1,['FredHutch'],1,['sminot'],1,['AMGMA']
684,1,"['BWA', 'SAMtools', 'FastQC']",1,['FredHutch'],1,['sminot'],1,['VMAA']
685,1,['BWA'],1,['FredHutch'],1,['sminot'],1,['VMAA']
686,1,['bam2fastq'],1,['FredHutch'],1,['sminot'],1,['ccs-nf']
687,1,['SAMtools'],1,['FredHutch'],1,['sminot'],1,['circulator-nf']
688,2,['FastQC'],2,"['FredHutch', 'vibbits']",2,"['tmuylder', 'mzager']",2,"['dvc-pipelines', 'chipseq-nextflow']"
689,2,['Trimmomatic'],2,"['FredHutch', 'vibbits']",2,"['tmuylder', 'mzager']",2,"['dvc-pipelines', 'chipseq-nextflow']"
690,2,['genefilter'],2,"['FredHutch', 'vibbits']",3,"['mzager', 'alex-botzki', 'abotzki']",2,"['dvc-pipelines', 'rnaseq-editing']"
691,1,['Flye'],1,['FredHutch'],1,['sminot'],1,['flye-nf']
692,2,['Prokka'],1,['FredHutch'],1,['sminot'],2,"['unicycler-nf', 'index-genomes-nf']"
693,2,['FastQC'],2,"['FriederikeHanssen', 'FredHutch']",2,"['FriederikeHanssen', 'sminot']",2,"['index-genomes-nf', 'babysarek']"
694,1,['BWA'],1,['FredHutch'],1,['sminot'],1,['index-genomes-nf']
695,2,['STAR'],2,"['FredHutch', 'FriederikeHanssen']",4,"['FriederikeHanssen', 'ggabernet', 'sminot', 'matrulda']",2,"['bamtofastq', 'index-genomes-nf']"
696,1,['STAR'],1,['FredHutch'],1,['sminot'],1,['index-genomes-nf']
697,1,['BWA'],1,['FredHutch'],1,['sminot'],1,['microbial-rnaseq']
698,1,['BWA'],1,['FredHutch'],1,['sminot'],1,['microbial-rnaseq']
699,1,['SAMtools'],1,['FredHutch'],1,['sminot'],1,['microbial-rnaseq']
700,1,"['BWA', 'SAMtools', 'SAMtools']",1,['FredHutch'],1,['sminot'],1,['microbial-rnaseq']
701,1,"['BWA', 'SAMtools']",1,['FredHutch'],1,['sminot'],1,['microbial-rnaseq']
702,1,"['SAMtools', 'SAMtools', 'SAMtools', 'SAMtools']",1,['FredHutch'],1,['sminot'],1,['microbial-rnaseq']
703,1,['mpileup'],1,['FredHutch'],1,['sminot'],1,['microbial-rnaseq']
704,1,"['BWA', 'SAMtools']",1,['FredHutch'],1,['sminot'],1,['microbial-rnaseq']
705,1,"['BWA', 'SAMtools', 'SAMtools', 'SAMtools', 'SAMtools']",1,['FredHutch'],1,['sminot'],1,['microbial-rnaseq']
706,1,['Annot'],1,['FredHutch'],1,['sminot'],1,['microbial-rnaseq']
707,1,"['BWA', 'BWA', 'SAMtools']",1,['FredHutch'],0,[],1,['nf-core-aligngenomes']
708,1,"['SAMtools', 'SAMtools']",1,['FredHutch'],0,[],1,['nf-core-aligngenomes']
709,1,"['SAMtools', 'SAMtools', 'SAMtools', 'SAMtools', 'SAMtools']",1,['FredHutch'],0,[],1,['nf-core-aligngenomes']
710,1,"['MoSDi', 'mpileup']",1,['FredHutch'],0,[],1,['nf-core-aligngenomes']
711,1,['blima'],1,['FredHutch'],1,['sminot'],1,['nf-pacbio-bacterial']
712,1,['Unicycler'],1,['FredHutch'],1,['sminot'],1,['nf-pacbio-bacterial']
713,1,['FastQC'],1,['FredHutch'],1,['sminot'],1,['nf-pacbio-bacterial']
714,1,['MultiQC'],1,['FredHutch'],1,['sminot'],1,['nf-pacbio-bacterial']
