,nb_reuse,tools,nb_own,list_own,nb_contrib,list_contrib,nb_wf,list_wf
469,2,['SeqPrep'],2,"['crickbabs', 'Clinical-Genomics-Linkoping']",2,"['Clinical-Genomics-Linkoping', 'phileastbioinf']",2,"['BABS-aDNASeq', 'artic-pangolin-nf']"
470,2,['SeqPrep'],2,"['crickbabs', 'Clinical-Genomics-Linkoping']",2,"['Clinical-Genomics-Linkoping', 'phileastbioinf']",2,"['BABS-aDNASeq', 'artic-pangolin-nf']"
471,2,"['SAMtools', 'SAMtools']",2,"['crickbabs', 'Clinical-Genomics-Linkoping']",2,"['Clinical-Genomics-Linkoping', 'phileastbioinf']",2,"['artic-pangolin-nf', 'BABS-aDNASeq']"
472,2,['ARTIC'],2,"['crickbabs', 'Clinical-Genomics-Linkoping']",2,"['Clinical-Genomics-Linkoping', 'phileastbioinf']",2,"['artic-pangolin-nf', 'BABS-aDNASeq']"
473,4,['QTLtools'],3,"['CommonMindConsortium', 'Clinical-Genomics-Linkoping', 'crickbabs']",3,"['Mondale-tw', 'Clinical-Genomics-Linkoping', 'phileastbioinf']",3,"['artic-pangolin-nf', 'BABS-aDNASeq', 'RAPiD-nf']"
474,3,['ARTIC'],2,"['crickbabs', 'Clinical-Genomics-Linkoping']",2,"['Clinical-Genomics-Linkoping', 'phileastbioinf']",2,"['artic-pangolin-nf', 'BABS-aDNASeq']"
475,2,['FastQC'],2,"['crickbabs', 'Clinical-Genomics-Linkoping']",2,"['Clinical-Genomics-Linkoping', 'phileastbioinf']",2,"['artic-pangolin-nf', 'nextflow_toolbox']"
476,1,['BWA'],1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
477,1,['FastQC'],1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
478,1,['Trimmomatic'],1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
479,1,['kraken2'],1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
480,1,['MLST'],1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
481,1,['YES-HR'],1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
482,1,"['SAMtools', 'SAMtools']",1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
483,1,"['SAMtools', 'SAMtools']",1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
484,1,['Picard'],1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
485,1,['SAMtools'],1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
486,1,"['FreeBayes', 'BCFtools', 'BCFtools', 'VCFtools']",1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
487,1,"['BCFtools', 'GATK']",1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
488,1,['Picard'],1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
489,1,"['SAMtools', 'SAMtools', 'SAMtools']",1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
490,1,['MultiQC'],1,['Clinical-Genomics-Linkoping'],6,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'LordRust']",1,['gms-JASEN']
491,2,['Picard'],2,"['Clinical-Genomics-Linkoping', 'genomic-medicine-sweden']",9,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'jemten', 'projectoriented', 'J35P312', 'sofsta', 'LordRust']",2,"['RareDisease_RNA_workflow', 'gms-JASEN']"
492,1,"['Minimap2', 'SAMtools', 'Sambamba']",1,['Clinical-Genomics-Lund'],1,['pettestor'],1,['nextflow_oxfordnanopore_sv']
493,1,['mosdepth'],1,['Clinical-Genomics-Lund'],1,['pettestor'],1,['nextflow_oxfordnanopore_sv']
494,1,['Sniffles'],1,['Clinical-Genomics-Lund'],1,['pettestor'],1,['nextflow_oxfordnanopore_sv']
495,1,['Trimmomatic'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
496,1,['STAR'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
497,1,['SAMtools'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
498,1,['FastQC'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
499,1,['SAMtools'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
500,1,['SAMtools'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
501,1,"['STAR', 'FeatureCounts', 'SAMtools', 'bedGraphToBigWig']",1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
502,1,['kallisto'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
503,1,['FeatureCounts'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
504,1,['FeatureCounts'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
505,2,['BWA'],2,"['CommonMindConsortium', 'DLBPointon']",2,"['Mondale-tw', 'DLBPointon']",2,"['annotation-pipeline-nextflow', 'RAPiD-nf']"
506,1,['Salmon'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
507,1,['MultiQC'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
508,1,['SAMtools'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
509,1,['bedGraphToBigWig'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
510,1,['verifyBamID'],1,['CommonMindConsortium'],1,['Mondale-tw'],1,['RAPiD-nf']
511,1,['MiXCR'],1,['ConesaLab'],3,"['ssnnm', 'TeresaRubio', 'ssnn-airr']",1,['TCR_nextflow']
512,65,['MultiQC'],56,"['telatin', 'Crone0610', 'gates-mri-bioinformatics', 'lengfei5', 'nibscbioinformatics', 'chelauk', 'pblaney', 'dakehero', 'bigbio', 'cometsong', 'maxibor', 'evdomene', 'h3abionet', 'FredHutch', 'tamara-hodgetts', 'marcodelapierre', 'zamanianlab', 'guigolab', 'evanfloden', 'mbradyneeley', 'cbcrg', 'oisinmccaffrey', 'sarseq', 'brentp', 'markgene', 'czbiohub', 'mbosio85', 'Simontuk', 'nf-core', 'IARCbioinfo', 'savytskanatalia', 'lwratten', 'jvierstra', 'wslh-bio', 'ksumngs', 'Oliver-Tautz', 'gongyh', 'MDegener', 'hoelzer', 'ralsallaq', 'noamteyssier', 'eQTL-Catalogue', 'stevekm', 'noelnamai', 'bioatlas', 'becavin-lab', 'Genomic-Medicine-Linkoping', 'jtmccr1', 'MozesBlom', 'supark87', 'junyu-boston', 'brucemoran', 'vibbits', 'GMS6804-master', 'MGordon09', 'episkadlo']",151,"['Crone0610', 'pranathivemuri', 'wheelern', 'stevin-wilson', 'jgriss', 'MiguelJulia', 'amayer21', 'lconde-ucl', 'emi80', 'rsuchecki', 'drejom', 'matrulda', 'adrlar', 'mbradyneeley', 'mvanins', 'mwalzer', 'silviamorins', 'winni2k', 'drpatelh', 'tiagochst', 'robsyme', 'marcelm', 'liameabbott', 'aurelieGabriel', 'neevor', 'paulklemm', 'vmikk', 'Hammarn', 'Sebastian-D', 'jordwil', 'ErikaKvalem', 'stevekm', 'MGordon09', 'JoseEspinosa', 'alexhbnr', 'episkadlo', 'alneberg', 'Galithil', 'sofiahaglund', 'chelauk', 'pblaney', 'na399', 'valleem', 'cometsong', 'skrakau', 'sureshhewabi', 'chuan-wang', 'saramonzon', 'rfenouil', 'lescai', 'tamara-hodgetts', 'drbecavin', 'ppericard', 'DiegoBrambilla', 'antunderwood', 'maxulysse', 'kviljoen', 'savytskanatalia', 'lwratten', 'Oliver-Tautz', 'hoelzer', 'apeltzer', 'MillironX', 'phoenixAja', 'jun-wan', 'zxl124', 'arontommi', 'svarona', 'FriederikeHanssen', 'veeravalli', 'jcurado-flomics', 'telatin', 'kauralasoo', 'k-florek', 'ktrns', 'lpantano', 'marcodelapierre', 'grst', 'nf-core-bot', 'evanfloden', 'heuermh', 'vezzi', 'brentp', 'BBQuercus', 'markgene', 'waffle-iron', 'mbosio85', 'samlhao', 'jvierstra', 'sven1103', 'gongyh', 'husensofteng', 'jfnavarro', 'noamteyssier', 'szilvajuhos', 'KevinMenden', 'AbigailShockey', 'noelnamai', 'drewjbeh', 'lekhakaranam', 'ameintjes', 'tmuylder', 'pallolason', 'colindaven', 'supark87', 'danrlu', 'batson', 'Rotholandus', 'ypriverol', 'jackkamm', 'mamanambiya', 'davidmasp', 'senthil10', 'lengfei5', 'ggabernet', 'maxibor', 'evdomene', 'pditommaso', 'pcantalupo', 'Lipinski-B', 'bluegenes', 'oisinmccaffrey', 'J35P312', 'malinlarsson', 'sarseq', 'jburos', 'kcleal', 'Simontuk', 'mfoll', 'BABS-STP1', 'mashehu', 'MDegener', 'erikrikarddaniel', 'ewels', 'mzager', 'ralsallaq', 'olgabot', 'jtk622', 'orionzhou', 'sjsabin', 'jinmingda', 'jemten', 'MozesBlom', 'marchoeppner', 'd4straub', 'brucemoran', 'aanil', 'jongtaek-kim', 'MarieLataretu', 'jfy133', 'abhi18av']",63,"['atacseq_nf', 'nextflow-samplesheet-demo', 'rnaseq-nf', 'clean', 'RNAseq-VC-nf', 'trinity-nf', 'nf-core-phylofunk', 'nf-core-bagobugs', 'ATAC_Seq_nxf', 'nf-polish', 'smallRNA_nf', 'nf-core-buggybarcodes', 'splicemotifs', 'Sarek', 'nf-core-sarek', 'cutnrun', 'DNAseq_references', 'nf-module-demo', 'RNAseq-pipeline', 'clipseq.nextflow', 'genotype_qc', 'nf-phdcourse19', 'nf-simulaternaseq', 'nf-workflows', 'sarseq2', 'metaGx_nf', 'sprint_covseq', 'vcf-filter-annotate', 'nf-atac-seq', 'v-met', 'nf-core-refcaller', 'gatk4-DataPreProcessing-nf', 'minion_hrp2', 'viralrecon', 'differential-expression-analysis', 'chipimputation_evaluate_chips', 'nf-core-umi_preprocessing', 'Imputation-nf', 'dryad', 'nanorna', 'helloNextflow', 'dvc-pipelines', 'nf-core-scgs', 'mgp1000', 'nf-index', 'nf-predictorthologs', 'STARmap', 'rare-disease-wf', 'brbseqnf', 'anglerFISH', 'nf-rnaseq', 'sc2-illumina-pipeline', 'dicerna-rnaseq', 'ngs_variant_calling', 'nextflow_pipelines', 'ampliflow', 'madman', 'nf-large-assembly', 'nextflow-example', 'RNASeq_Pipeline', 'LGAflow', 'nextflow-jnj', 'reference-database']"
513,24,['RAxML-NG'],22,"['Crone0610', 'nibscbioinformatics', 'pblaney', 'dakehero', 'bigbio', 'FredHutch', 'zamanianlab', 'MDU-PHL', 'juneb4869', 'PGScatalog', 'oist', 'markgene', 'czbiohub', 'mbosio85', 'IARCbioinfo', 'scilus', 'alperyilmaz', 'gavinf97', 'MrMarkW', 'brucemoran', 'benpastore', 'episkadlo']",40,"['Crone0610', 'sofiahaglund', 'pblaney', 'wheelern', 'chuan-wang', 'jchoude', 'juneb4869', 'Lipinski-B', 'andersgs', 'BBQuercus', 'markgene', 'winni2k', 'mbosio85', 'drpatelh', 'v-clarissa', 'samlhao', 'charles-plessy', 'tiagochst', 'mfoll', 'aurelieGabriel', 'ewels', 'neevor', 'mzager', 'alperyilmaz', 'apeltzer', 'olgabot', 'jackkamm', 'gavinf97', 'MrMarkW', 'StongeEtienne', 'nebfield', 'smlmbrt', 'danrlu', 'brucemoran', 'batson', 'Rotholandus', 'benpastore', 'MGordon09', 'ypriverol', 'episkadlo']",23,"['RNAseq-VC-nf', 'nf-tracer', 'nf-core-buggybarcodes', 'kovid-trees-nf', 'tractoflow-pve', 'DNAseq_references', 'cutnrun', 'nf-core-refcaller', 'Imputation-nf', 'pgdb', 'nf-smrna-seq', 'dvc-pipelines', 'Nextflow_AntiSMASH', 'mgp1000', 'pgsc_calc', 'anglerFISH', 'sc2-illumina-pipeline', 'ngs_variant_calling', 'new_meripseqpipe', 'nf-core-readtwoalign', 'plessy_CAGEscan_Nextflow', 'LGAflow', 'nextflow-rnaseq']"
514,32,"['BCFtools', 'Eagle']",26,"['Crone0610', 'subwaystation', 'sripaladugu', 'h3abionet', 'jiangfuqing', 'mblanche', 'zamanianlab', 'juneb4869', 'mpozuelo', 'markgene', 'czbiohub', 'Simontuk', 'savytskanatalia', 'kevbrick', 'gongyh', 'MDegener', 'hoelzer', 'ralsallaq', 'eQTL-Catalogue', 'gavinf97', 'replikation', 'supark87', 'brucemoran', 'lobleya', 'didillysquat', 'wslh-bio']",73,"['davidmasp', 'Crone0610', 'alneberg', 'sofiahaglund', 'pranathivemuri', 'subwaystation', 'kauralasoo', 'k-florek', 'chelauk', 'wheelern', 'ggabernet', 'skrakau', 'chuan-wang', 'kkowalden', 'lconde-ucl', 'lescai', 'pcantalupo', 'adrlar', 'juneb4869', 'mpozuelo', 'bluegenes', 'nf-core-bot', 'mamanambiya', 'angelovangel', 'heuermh', 'maxulysse', 'malinlarsson', 'markgene', 'winni2k', 'drpatelh', 'Simontuk', 'samlhao', 'savytskanatalia', 'tiagochst', 'kevbrick', 'gongyh', 'MDegener', 'hoelzer', 'jfnavarro', 'jackkamm', 'neevor', 'apeltzer', 'ewels', 'ralsallaq', 'olgabot', 'cjfields', 'gavinf97', 'grbot', 'phoenixAja', 'szilvajuhos', 'AndreaGuarracino', 'RaverJay', 'AbigailShockey', 'PeterBailey', 'ameintjes', 'lekhakaranam', 'replikation', 'snafees', 'bwlang', 'supark87', 'Zethson', 'danrlu', 'arontommi', 'FriederikeHanssen', 'brucemoran', 'lobleya', 'batson', 'didillysquat', 'Rotholandus', 'yuantianhpc', 'grendon', 'DataSpott', 'MarieLataretu']",30,"['RNAseq-VC-nf', 'kopp_2021_fowl', 'nf-unsplicedcds', 'DNAseq_references', 'cutnrun', 'genotype_qc', 'RNAseq-pipeline', 'GATK4_WGS', 'recalling', 'exome_mosdepth', 'sprint_covseq', 'nf-core-refcaller', 'chipimputation_evaluate_chips', 'dryad', 'pipeIt', 'mgnify-lr', 'Nextflow_AntiSMASH', 'scrna-seq', 'nf-predictorthologs', 'STARmap', 'pangenome', 'sc2-illumina-pipeline', 'poreCov', 'new_meripseqpipe', 'HPCBio-Refgraph_pipeline', 'nf-core-scp', 'nextflow', 'metaGx_nf', 'germline_somatic', 'prac_nextflow']"
515,1,['FastQC'],1,['DEMBresearch'],2,"['mdziurzynski', 'Haelmorn']",1,['rnaseq_qc']
516,1,['fastPHASE'],1,['DEMBresearch'],2,"['mdziurzynski', 'Haelmorn']",1,['rnaseq_qc']
517,1,['FastQC'],1,['DEMBresearch'],2,"['mdziurzynski', 'Haelmorn']",1,['rnaseq_qc']
518,1,['BWA'],1,['DEMBresearch'],2,"['mdziurzynski', 'Haelmorn']",1,['rnaseq_qc']
519,1,['BWA'],1,['DEMBresearch'],2,"['mdziurzynski', 'Haelmorn']",1,['rnaseq_qc']
520,1,"['SAMtools', 'SAMtools']",1,['DEMBresearch'],2,"['mdziurzynski', 'Haelmorn']",1,['rnaseq_qc']
521,1,['Picard'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
522,1,['SAMtools'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
523,1,['FastQC'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
524,1,['Picard'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
525,1,['FastQC'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
526,1,['SAMtools'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
527,1,['BWA'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
528,1,['GATK'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
529,1,['SAMtools'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
530,1,['SAMtools'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
531,1,['Trimmomatic'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
532,1,['Picard'],1,['DLBPointon'],1,['DLBPointon'],1,['annotation-pipeline-nextflow']
533,1,['FastQC'],1,['DaneVass'],1,['DaneVass'],1,['BARtab']
534,1,['Cutadapt'],1,['DaneVass'],1,['DaneVass'],1,['BARtab']
535,1,['Bowtie'],1,['DaneVass'],1,['DaneVass'],1,['BARtab']
536,1,"['Bowtie', 'SAMtools', 'SAMtools', 'SAMtools']",1,['DaneVass'],1,['DaneVass'],1,['BARtab']
537,1,['SAMtools'],1,['DaneVass'],1,['DaneVass'],1,['BARtab']
538,1,['MultiQC'],1,['DaneVass'],1,['DaneVass'],1,['BARtab']
539,1,['FastQC'],1,['DimmestP'],1,['DimmestP'],1,['nextflow_paired_reads_pipeline']
540,1,['Cutadapt'],1,['DimmestP'],1,['DimmestP'],1,['nextflow_paired_reads_pipeline']
541,1,['HISAT2'],1,['DimmestP'],1,['DimmestP'],1,['nextflow_paired_reads_pipeline']
542,1,"['SAMtools', 'SAMtools', 'SAMtools', 'SAMtools']",1,['DimmestP'],1,['DimmestP'],1,['nextflow_paired_reads_pipeline']
543,1,"['BEDTools', 'BEDTools']",1,['DimmestP'],1,['DimmestP'],1,['nextflow_paired_reads_pipeline']
544,1,['FeatureCounts'],1,['DimmestP'],1,['DimmestP'],1,['nextflow_paired_reads_pipeline']
545,1,['MultiQC'],1,['DimmestP'],1,['DimmestP'],1,['nextflow_paired_reads_pipeline']
546,1,['ExpansionHunter'],1,['Diren52'],1,['Diren52'],1,['ExpansionHunter-nf']
547,1,"['Picard', 'SAMtools']",1,['DossenaCarolina'],1,['DossenaCarolina'],1,['TF_footprint']
548,1,"['SAMtools', 'SAMtools']",1,['DossenaCarolina'],1,['DossenaCarolina'],1,['TF_footprint']
549,1,['BEDTools'],1,['DossenaCarolina'],1,['DossenaCarolina'],1,['TF_footprint']
550,1,['meme_fimo'],1,['DossenaCarolina'],1,['DossenaCarolina'],1,['TF_footprint']
551,1,"['SAMtools', 'SAMtools']",1,['Dowell-Lab'],2,"['lynn-sanford', 'rutendos']",1,['Bidirectional-Flow']
552,1,"['SAMtools', 'SAMtools']",1,['Dowell-Lab'],2,"['lynn-sanford', 'rutendos']",1,['Bidirectional-Flow']
553,1,['BEDTools'],1,['Dowell-Lab'],2,"['lynn-sanford', 'rutendos']",1,['Bidirectional-Flow']
554,1,"['BEDTools', 'BEDTools']",1,['Dowell-Lab'],2,"['lynn-sanford', 'rutendos']",1,['Bidirectional-Flow']
555,1,['BEDTools'],1,['Dowell-Lab'],2,"['lynn-sanford', 'rutendos']",1,['Bidirectional-Flow']
556,1,['BEDTools'],1,['Dowell-Lab'],2,"['lynn-sanford', 'rutendos']",1,['Bidirectional-Flow']
557,2,"['Sambamba', 'Sambamba']",2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",3,"['WhoisDonlee', 'JasperO98', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'ChIP-Flow']"
558,3,['SAMtools'],3,"['Dowell-Lab', 'ErasmusMC-Bioinformatics', 'EBIvariation']",9,"['mistyskye', 'apriltuesday', 'BaronKoy', 'tskir', 'JasperO98', 'andresfsilva', 'WhoisDonlee', 'tcezard', 'willemdek11']",3,"['variant-remapping', 'NextFlow-VC-pipeline', 'ChIP-Flow']"
559,1,['HISAT2'],1,['Dowell-Lab'],0,[],1,['ChIP-Flow']
560,1,['FastQC'],1,['Dowell-Lab'],0,[],1,['ChIP-Flow']
561,3,['GATK'],2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",3,"['WhoisDonlee', 'JasperO98', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'ChIP-Flow']"
562,3,"['SAMtools', 'SAMtools', 'SAMtools', 'SAMtools']",2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",3,"['WhoisDonlee', 'JasperO98', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'ChIP-Flow']"
563,3,"['preseq', 'preseq']",2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",3,"['WhoisDonlee', 'JasperO98', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'ChIP-Flow']"
564,4,['IGVtools'],3,"['Dowell-Lab', 'ErasmusMC-Bioinformatics', 'nf-core']",10,"['ewels', 'JasperO98', 'willemdek11', 'maxulysse', 'szilvajuhos', 'higsch', 'WhoisDonlee', 'matq007', 'chadisaad', 'Hammarn']",3,"['ChIP-Flow', 'rnafusion', 'NextFlow-VC-pipeline']"
565,4,['STAR'],3,"['Dowell-Lab', 'ErasmusMC-Bioinformatics', 'nf-core']",62,"['alneberg', 'Galithil', 'senthil10', 'pranathivemuri', 'sofiahaglund', 'chris-cheshire', 'drpowell', 'na399', 'ggabernet', 'SpikyClip', 'amayer21', 'skrakau', 'adomingues', 'chuan-wang', 'pditommaso', 'rfenouil', 'drejom', 'lpantano', 'pcantalupo', 'grst', 'matrulda', 'rsuchecki', 'ppericard', 'willemdek11', 'nf-core-bot', 'mvanins', 'maxulysse', 'vezzi', 'jburos', 'silviamorins', 'drpatelh', 'kviljoen', 'WhoisDonlee', 'robsyme', 'BABS-STP1', 'mashehu', 'sven1103', 'george-hall-ucl', 'apeltzer', 'ewels', 'JasperO98', 'mahesh-panchal', 'olgabot', 'paulklemm', 'KevinMenden', 'jun-wan', 'Hammarn', 'orionzhou', 'Emiller88', 'zxl124', 'colindaven', 'jemten', 'marchoeppner', 'arontommi', 'jordwil', 'FriederikeHanssen', 'd4straub', 'veeravalli', 'aanil', 'c-mertes', 'JoseEspinosa', 'abhi18av']",3,"['rnaseq', 'NextFlow-VC-pipeline', 'ChIP-Flow']"
566,2,['GATK'],2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",7,"['maallen3', 'zmaas', 'lynn-sanford', 'JasperO98', 'ignaciot', 'WhoisDonlee', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'Nascent-Flow']"
567,2,['HISAT2'],2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",7,"['maallen3', 'zmaas', 'lynn-sanford', 'JasperO98', 'ignaciot', 'WhoisDonlee', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'Nascent-Flow']"
568,2,['FastQC'],2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",7,"['maallen3', 'zmaas', 'lynn-sanford', 'JasperO98', 'ignaciot', 'WhoisDonlee', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'Nascent-Flow']"
569,2,['GATK'],2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",7,"['maallen3', 'zmaas', 'lynn-sanford', 'JasperO98', 'ignaciot', 'WhoisDonlee', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'Nascent-Flow']"
570,2,"['SAMtools', 'SAMtools', 'SAMtools', 'SAMtools']",2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",7,"['maallen3', 'zmaas', 'lynn-sanford', 'JasperO98', 'ignaciot', 'WhoisDonlee', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'Nascent-Flow']"
571,2,"['preseq', 'preseq']",2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",7,"['maallen3', 'zmaas', 'lynn-sanford', 'JasperO98', 'ignaciot', 'WhoisDonlee', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'Nascent-Flow']"
572,1,['BEDTools'],1,['Dowell-Lab'],4,"['lynn-sanford', 'ignaciot', 'zmaas', 'maallen3']",1,['Nascent-Flow']
573,3,['BCFtools'],3,"['Dowell-Lab', 'ErasmusMC-Bioinformatics', 'nf-core']",66,"['alneberg', 'Galithil', 'senthil10', 'pranathivemuri', 'sofiahaglund', 'chris-cheshire', 'drpowell', 'na399', 'ggabernet', 'SpikyClip', 'amayer21', 'skrakau', 'adomingues', 'chuan-wang', 'pditommaso', 'rfenouil', 'drejom', 'lpantano', 'willemdek11', 'grst', 'pcantalupo', 'matrulda', 'ppericard', 'rsuchecki', 'nf-core-bot', 'mvanins', 'ignaciot', 'maxulysse', 'jburos', 'vezzi', 'silviamorins', 'drpatelh', 'WhoisDonlee', 'kviljoen', 'robsyme', 'BABS-STP1', 'mashehu', 'sven1103', 'george-hall-ucl', 'zmaas', 'lynn-sanford', 'JasperO98', 'ewels', 'apeltzer', 'mahesh-panchal', 'olgabot', 'paulklemm', 'KevinMenden', 'jun-wan', 'Hammarn', 'orionzhou', 'Emiller88', 'maallen3', 'colindaven', 'zxl124', 'jemten', 'marchoeppner', 'arontommi', 'jordwil', 'FriederikeHanssen', 'd4straub', 'veeravalli', 'aanil', 'c-mertes', 'JoseEspinosa', 'abhi18av']",3,"['rnaseq', 'NextFlow-VC-pipeline', 'Nascent-Flow']"
574,2,['BCFtools'],2,"['Dowell-Lab', 'ErasmusMC-Bioinformatics']",7,"['maallen3', 'zmaas', 'lynn-sanford', 'JasperO98', 'ignaciot', 'WhoisDonlee', 'willemdek11']",2,"['NextFlow-VC-pipeline', 'Nascent-Flow']"
575,1,['BEDTools'],1,['Dowell-Lab'],4,"['lynn-sanford', 'ignaciot', 'zmaas', 'maallen3']",1,['Nascent-Flow']
576,1,"['FastQC', 'HISAT2', 'SAMtools', 'preseq', 'BEDTools', 'IGVtools']",1,['Dowell-Lab'],3,"['lynn-sanford', 'zmaas', 'maallen3']",1,['RNAseq-Flow']
577,1,['FastQC'],1,['Dowell-Lab'],3,"['lynn-sanford', 'zmaas', 'maallen3']",1,['RNAseq-Flow']
578,1,['HISAT2'],1,['Dowell-Lab'],3,"['lynn-sanford', 'zmaas', 'maallen3']",1,['RNAseq-Flow']
579,1,['FastQC'],1,['Dowell-Lab'],3,"['lynn-sanford', 'zmaas', 'maallen3']",1,['RNAseq-Flow']
580,1,['HISAT2'],1,['Dowell-Lab'],3,"['lynn-sanford', 'zmaas', 'maallen3']",1,['RNAseq-Flow']
581,1,"['SAMtools', 'SAMtools', 'SAMtools', 'SAMtools']",1,['Dowell-Lab'],3,"['lynn-sanford', 'zmaas', 'maallen3']",1,['RNAseq-Flow']
582,2,"['BEDTools', 'BEDTools']",2,"['Dowell-Lab', 'nf-core']",5,"['maallen3', 'zmaas', 'lynn-sanford', 'apeltzer', 'ignaciot']",2,"['nascent', 'RNAseq-Flow']"
